#Filename,File Type,Radial Velocity (km/s),Guessed Spectral Type,Guessed [Fe/H],User Spectral Type,User [Fe/H]
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K4+WD10.txt,csv,-5.209999999847237,G6,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K5+F5.txt,csv,-1.8474999999458275,F7,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K5+F6.txt,csv,-2.9566666665799786,F7,-2.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K5+F7.txt,csv,-12.231666666308032,G4,-1.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K5+F9.txt,csv,-18.51999999945699,G1,-2.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K5+G0.txt,csv,-7.4449999997817145,G3,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K5+G1.txt,csv,-5.309999999844314,G8,-1.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K5+G3.txt,csv,-0.9249999999728807,G5,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K5+G4.txt,csv,-7.923333333101014,G8,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K5+G5.txt,csv,-6.473333333143539,K1,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K5+G6.txt,csv,-0.9983333333040729,K1,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K5+G7.txt,csv,-3.3374999999021444,G8,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K5+G8.txt,csv,-3.4199999998997357,G9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K5+G9.txt,csv,-2.744999999919521,K2,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K5+WD2.txt,csv,-1.8999999999442878,K5,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K5+WD3.txt,csv,-0.7399999999783061,K4,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K5+WD4.txt,csv,-0.6916666666463996,K4,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K5+WD5.txt,csv,-2.643333333255828,K3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K5+WD6.txt,csv,-2.6433333332558395,K2,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K5+WD7.txt,csv,-0.9949999999708373,G6,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K5+WD8.txt,csv,-0.9633333333050822,G6,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K5+WD9.txt,csv,-0.934999999972586,G6,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K5+WD10.txt,csv,-0.8716666666411076,G6,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K7+F5.txt,csv,-15.384999999548912,F7,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K7+F6.txt,csv,-5.838333333162147,F7,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K7+F7.txt,csv,-34.36499999899243,G3,-2.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K7+F9.txt,csv,-26.542499999221775,G1,-2.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K7+G0.txt,csv,-6.029999999823202,G2,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K7+G1.txt,csv,-6.229999999817331,G8,-1.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K7+G3.txt,csv,-2.539999999925525,G5,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K7+G4.txt,csv,-9.161666666398046,G8,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K7+G5.txt,csv,-4.639999999863953,G6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K7+G6.txt,csv,-1.751666666615303,K1,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K7+G7.txt,csv,-3.6599999998926953,K1,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K7+G8.txt,csv,-5.093333333183987,G9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K7+G9.txt,csv,-6.83833333313284,K1,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K7+WD2.txt,csv,-13.331666666275785,K7,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K7+WD3.txt,csv,-10.604999999689056,K5,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K7+WD4.txt,csv,-9.523333333054104,K4,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K7+WD5.txt,csv,-10.889999999680706,K3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K7+WD6.txt,csv,-10.819999999682764,K3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K7+WD7.txt,csv,-8.157499999760818,K1,-2.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K7+WD8.txt,csv,-8.104999999762361,K1,-2.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K7+WD9.txt,csv,-9.134999999732173,G6,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/K7+WD10.txt,csv,-9.03666666640171,G6,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+G0.txt,csv,-4.612499999864761,G2,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+G1.txt,csv,-2.701666666587459,G4,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+G3.txt,csv,-0.8233333333091868,G5,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+G4.txt,csv,-7.646666666442464,G8,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+G5.txt,csv,-3.5066666665638517,G6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+G6.txt,csv,-0.5416666666507783,K1,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+G7.txt,csv,1.6299999999522172,K1,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+G8.txt,csv,-3.0833333332429276,G9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+G9.txt,csv,-5.0966666665172236,G9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+K0.txt,csv,-3.856666666553597,K2,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+K1.txt,csv,-3.178333333240147,K1,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+K2.txt,csv,-3.3299999999023697,K4,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+K3.txt,csv,-0.8899999999739006,K4,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+K4.txt,csv,-4.0066666665491875,K5,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+K5.txt,csv,-2.099999999938435,K5,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+K7.txt,csv,-9.731666666381328,K7,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+WD2.txt,csv,-4.761666666527053,K7,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+WD3.txt,csv,-2.0299999999404874,K5,-2.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+WD4.txt,csv,3.1799999999067707,K3,-2.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+WD5.txt,csv,1.4549999999573346,K1,-2.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+WD6.txt,csv,1.4974999999560796,K1,-2.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+WD7.txt,csv,-1.4124999999585912,G8,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+WD8.txt,csv,5.529999999837857,G6,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+WD9.txt,csv,5.594999999835959,G6,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M0+WD10.txt,csv,3.039999999910864,G3,-2.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+G0.txt,csv,-7.639999999775993,G3,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+G1.txt,csv,-2.368333333263895,G4,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+G3.txt,csv,-0.7716666666440446,G5,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+G4.txt,csv,-7.601666666443777,G8,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+G5.txt,csv,-10.21166666636726,G8,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+G6.txt,csv,-0.2883333333248756,K1,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+G7.txt,csv,1.9149999999438654,K1,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+G8.txt,csv,-2.85833333324952,G9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+G9.txt,csv,-4.96499999985443,G9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+K0.txt,csv,-6.069999999822031,K2,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+K1.txt,csv,-3.0399999999108753,K1,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+K2.txt,csv,-3.5199999998967897,K4,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+K3.txt,csv,-0.4833333333191681,K4,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+K4.txt,csv,-4.03833333321493,K5,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+K5.txt,csv,-1.7366666666157444,K5,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+K7.txt,csv,-12.28166666630657,M0,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+WD2.txt,csv,-4.096666666546556,K7,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+WD3.txt,csv,3.9674999998836693,K5,-2.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+WD4.txt,csv,-1.2216666666308544,K1,-2.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+WD5.txt,csv,254.9999999925234,K1,-2.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+WD6.txt,csv,-21.896666666024647,WD4,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+WD7.txt,csv,-23.458333332645537,WD4,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+WD8.txt,csv,-25.73833333257868,WD4,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+WD9.txt,csv,-254.9999999925234,WD2,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M1+WD10.txt,csv,-254.9999999925234,WD2,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+G0.txt,csv,7.539999999778921,G0,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+G1.txt,csv,-2.239999999934326,G4,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+G3.txt,csv,-5.226666666513421,G4,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+G4.txt,csv,-7.549999999778639,G8,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+G5.txt,csv,-10.219999999700352,G8,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+G6.txt,csv,3.2399999999050006,G6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+G7.txt,csv,-2.201666666602106,G9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+G8.txt,csv,-5.648333333167721,G8,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+G9.txt,csv,-4.884999999856775,G9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+K0.txt,csv,-5.847499999828545,K2,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+K1.txt,csv,-2.899999999914968,K1,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+K2.txt,csv,-3.4933333332309076,K4,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+K3.txt,csv,-0.149999999995589,K4,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+K4.txt,csv,-3.934999999884623,K5,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+K5.txt,csv,-1.4383333332911585,K5,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+K7.txt,csv,-12.591666666297483,M0,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+WD2.txt,csv,0.009999999999706466,M0,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+WD3.txt,csv,-4.884999999856777,WD4,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+WD4.txt,csv,-9.85499999971105,WD4,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+WD5.txt,csv,-48.50166666524459,WD4,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+WD6.txt,csv,-49.291666665221435,WD4,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+WD7.txt,csv,-50.08499999853152,WD4,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+WD8.txt,csv,-51.6949999984843,WD4,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+WD9.txt,csv,-254.9999999925234,WD2,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M2+WD10.txt,csv,-254.9999999925234,WD2,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+G0.txt,csv,-6.268333333149552,G0,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+G1.txt,csv,-5.504999999838606,G3,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+G3.txt,csv,-5.093333333183999,G3,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+G4.txt,csv,-7.899999999768371,G8,-1.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+G5.txt,csv,-0.04249999999875387,G5,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+G6.txt,csv,3.0583333332436546,G6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+G7.txt,csv,1.8199999999466476,G9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+G8.txt,csv,-5.976666666491421,G8,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+G9.txt,csv,-5.294999999844749,G9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+K0.txt,csv,-8.244999999758257,G9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+K1.txt,csv,-4.932499999855383,G6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+K2.txt,csv,-6.414999999811908,K3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+K3.txt,csv,-2.2249999999347527,K3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+K4.txt,csv,-4.636666666530732,K5,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+K5.txt,csv,-1.826666666613118,K5,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+K7.txt,csv,-12.898333332955147,K7,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+WD2.txt,csv,28.68666666582557,WD4,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+WD3.txt,csv,34.87166666564423,F5,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+WD4.txt,csv,32.431666665715774,F0,-1.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+WD5.txt,csv,46.588333331967384,F0,-1.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+WD6.txt,csv,54.866666665057984,F0,-1.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+WD7.txt,csv,76.60999999775382,F0,-1.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+WD8.txt,csv,172.418333328278,B6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+WD9.txt,csv,172.37833332827918,B6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M3+WD10.txt,csv,174.26666666155714,B6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+G0.txt,csv,-4.844999999857946,F7,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+G1.txt,csv,-5.4824999998392485,G3,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+G3.txt,csv,-5.118333333183272,G3,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+G4.txt,csv,-7.908333333101456,G8,-1.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+G5.txt,csv,-0.029999999999120674,G5,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+G6.txt,csv,3.0566666665770406,G6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+G7.txt,csv,1.8449999999459092,G9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+G8.txt,csv,-5.971666666491579,G8,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+G9.txt,csv,-5.376666666509029,G9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+K0.txt,csv,-8.229999999758697,G9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+K1.txt,csv,-4.989999999853688,G6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+K2.txt,csv,-6.529999999808541,K3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+K3.txt,csv,-2.3449999999312467,K3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+K4.txt,csv,-4.7416666665276415,K5,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+K5.txt,csv,-1.8633333332786914,K5,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+K7.txt,csv,-13.206666666279437,K7,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+WD2.txt,csv,-1.5983333332864618,G9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+WD3.txt,csv,68.39666666466128,A9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+WD4.txt,csv,7.958333333100019,A6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+WD5.txt,csv,111.16333333007402,B6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+WD6.txt,csv,119.44666666316449,B6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+WD7.txt,csv,135.2416666627014,B6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+WD8.txt,csv,138.32333332927772,B6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+WD9.txt,csv,139.4183333292456,B6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M4+WD10.txt,csv,6.468333333143657,B2,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+G0.txt,csv,-4.764999999860288,F7,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+G1.txt,csv,-5.442499999840436,G3,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+G3.txt,csv,-5.058333333185017,G3,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+G4.txt,csv,-7.851666666436455,G8,-1.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+G5.txt,csv,0.007499999999774798,G5,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+G6.txt,csv,3.109999999908812,G6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+G7.txt,csv,1.884999999944732,G9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+G8.txt,csv,-5.894999999827153,G8,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+G9.txt,csv,-5.283333333178416,G9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+K0.txt,csv,-8.179999999760177,G9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+K1.txt,csv,-4.877499999856994,G6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+K2.txt,csv,-6.376666666479696,K3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+K3.txt,csv,-2.156666666603433,K3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+K4.txt,csv,-4.6366666665307195,K5,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+K5.txt,csv,-1.7733333332813377,K5,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+K7.txt,csv,-13.11999999961533,K7,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+WD2.txt,csv,-62.498333331500895,WD4,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+WD3.txt,csv,42.124999998764906,A9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+WD4.txt,csv,49.01249999856295,F0,-1.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+WD5.txt,csv,230.09999999325348,B6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+WD6.txt,csv,-73.56166666450984,WD4,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+WD7.txt,csv,-75.13166666446382,B6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+WD8.txt,csv,-81.1433333309542,B6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+WD9.txt,csv,-122.49499999640847,O8,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M5+WD10.txt,csv,-250.0624999926682,O8,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+G0.txt,csv,-4.827499999858463,F7,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+G1.txt,csv,-5.4774999998394,G3,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+G3.txt,csv,-5.149999999849,G3,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+G4.txt,csv,-7.901666666434985,G8,-1.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+G5.txt,csv,-0.024999999999266997,G5,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+G6.txt,csv,3.0516666665771868,G6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+G7.txt,csv,1.8574999999455433,G9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+G8.txt,csv,-5.958333333158639,G8,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+G9.txt,csv,-5.386666666508735,G9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+K0.txt,csv,-8.217499999759063,G9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+K1.txt,csv,-5.004999999853248,G6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+K2.txt,csv,-6.5466666664747235,K3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+K3.txt,csv,-2.359999999930815,K3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+K4.txt,csv,-4.739999999861028,K5,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+K5.txt,csv,-1.8549999999456137,K5,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+K7.txt,csv,-13.238333332945187,K7,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+WD2.txt,csv,-48.79666666523594,F5,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+WD3.txt,csv,14.021666666255564,A9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+WD4.txt,csv,73.7633333311706,B6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+WD5.txt,csv,84.0083333308702,B6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+WD6.txt,csv,-17.31333333282571,B2,+0.0,nan,nan
